Unnamed: 0,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Fulfillment Days
8846,2022-12-06,2023-06-01,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,177
8847,2022-12-06,2023-06-01,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,177
8848,2022-12-06,2023-06-01,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,177
8849,2022-12-06,2023-06-01,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,Lot's O' Nuts,32.881893,-111.768036,177
8850,2024-04-25,2024-10-18,Second Class,125381,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,176
8851,2024-09-13,2025-03-12,Standard Class,139493,United States,Asheville,North Carolina,28806,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,180
8852,2021-03-30,2021-09-21,First Class,105151,United States,New York City,New York,10009,Other,Atlantic,Lickable Wallpaper,100.0,5,50.0,50.0,Secret Factory,41.446333,-90.565487,175
8853,2023-08-01,2024-01-25,Second Class,144337,United States,Amarillo,Texas,79109,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,177
8854,2024-05-18,2024-11-13,Standard Class,112536,United States,Mcallen,Texas,78501,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,179
8855,2024-05-18,2024-11-13,Standard Class,112536,United States,Mcallen,Texas,78501,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,32.881893,-111.768036,179
8856,2024-05-18,2024-11-13,Standard Class,112536,United States,Mcallen,Texas,78501,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,179
8857,2021-12-10,2022-06-06,Standard Class,112991,United States,Caldwell,Idaho,83605,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,178
8858,2021-12-10,2022-06-06,Standard Class,112991,United States,Caldwell,Idaho,83605,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,178
8859,2021-12-10,2022-06-06,Standard Class,112991,United States,Caldwell,Idaho,83605,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,178
8860,2022-09-25,2023-03-22,Standard Class,149083,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,178
8861,2022-09-25,2023-03-22,Standard Class,149083,United States,Seattle,Washington,98103,Other,Pacific,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487,178
8862,2022-09-25,2023-03-22,Standard Class,149083,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,178
8863,2023-05-21,2023-11-17,Standard Class,125920,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,180
8864,2023-07-25,2024-01-17,Second Class,115441,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,176
8865,2023-07-25,2024-01-17,Second Class,115441,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,176
8866,2023-07-25,2024-01-17,Second Class,115441,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,176
8867,2023-07-25,2024-01-17,Second Class,115441,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,176
8868,2023-07-25,2024-01-17,Second Class,115441,United States,Milwaukee,Wisconsin,53209,Other,Interior,Lickable Wallpaper,100.0,5,50.0,50.0,Secret Factory,41.446333,-90.565487,176
8869,2023-09-22,2024-03-21,Standard Class,109743,United States,Smyrna,Tennessee,37167,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,181
8870,2023-09-22,2024-03-21,Standard Class,109743,United States,Smyrna,Tennessee,37167,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,32.076176,-81.088371,181
8871,2023-09-26,2024-03-23,Standard Class,146794,United States,Hesperia,California,92345,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,179
8872,2023-11-10,2024-05-06,Standard Class,125164,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,178
8873,2023-11-10,2024-05-06,Standard Class,125164,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,178
8874,2023-12-26,2024-06-24,Standard Class,151512,United States,Denver,Colorado,80219,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,181
8875,2024-03-06,2024-08-31,Second Class,125101,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,178
8876,2024-09-18,2025-03-16,Standard Class,106180,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,179
8877,2024-09-18,2025-03-16,Standard Class,106180,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,179
8878,2024-09-18,2025-03-16,Standard Class,106180,United States,San Francisco,California,94122,Other,Pacific,Kazookles,9.75,3,0.75,9.0,The Other Factory,35.1175,-89.971107,179
8879,2024-09-22,2025-03-20,Standard Class,108245,United States,Pearland,Texas,77581,Chocolate,Interior,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,179
8880,2024-09-22,2025-03-20,Standard Class,108245,United States,Pearland,Texas,77581,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,179
8881,2024-10-27,2025-04-26,Standard Class,127922,United States,Dallas,Texas,75081,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,181
8882,2024-10-27,2025-04-26,Standard Class,127922,United States,Dallas,Texas,75081,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,181
8883,2024-12-01,2025-05-29,Standard Class,101805,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,41.88,12,29.88,12.0,Lot's O' Nuts,32.881893,-111.768036,179
8884,2024-12-01,2025-05-29,Standard Class,101805,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,179
8885,2024-12-01,2025-05-29,Standard Class,101805,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,179
8886,2021-11-02,2022-04-29,Standard Class,115889,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,178
8887,2021-11-02,2022-04-29,Standard Class,115889,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,178
8888,2021-11-03,2022-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,178
8889,2021-11-03,2022-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,32.881893,-111.768036,178
8890,2021-11-03,2022-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,32.881893,-111.768036,178
8891,2021-11-03,2022-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,178
8892,2022-10-11,2023-04-04,Second Class,112053,United States,Rochester,New York,14609,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,175
8893,2023-12-15,2024-06-08,Second Class,113600,United States,Cuyahoga Falls,Ohio,44221,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,176
8894,2024-03-07,2024-09-02,Standard Class,110884,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,179
8895,2024-03-07,2024-09-02,Standard Class,110884,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,179
8896,2024-04-15,2024-10-08,First Class,126774,United States,Arlington,Virginia,22204,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,176
8897,2024-05-04,2024-10-30,Standard Class,168900,United States,Springfield,Ohio,45503,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,179
8898,2024-08-06,2025-01-31,Standard Class,168172,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,178
8899,2024-09-10,2025-03-03,Same Day,122280,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,174
8900,2024-12-07,2025-06-01,First Class,157980,United States,Toledo,Ohio,43615,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,176
8901,2021-12-16,2022-06-13,Standard Class,124247,United States,Sacramento,California,95823,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,179
8902,2022-11-26,2023-05-22,Standard Class,166975,United States,Jackson,Tennessee,38301,Other,Gulf,Wonka Gum,13.75,11,7.15,6.6,Secret Factory,41.446333,-90.565487,177
8903,2022-09-22,2023-03-18,Standard Class,102260,United States,Franklin,Tennessee,37064,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,177
8904,2022-09-22,2023-03-18,Standard Class,102260,United States,Franklin,Tennessee,37064,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,177
8905,2022-09-22,2023-03-18,Standard Class,102260,United States,Franklin,Tennessee,37064,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,177
8906,2022-09-22,2023-03-18,Standard Class,102260,United States,Franklin,Tennessee,37064,Chocolate,Gulf,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,177
8907,2022-09-22,2023-03-18,Standard Class,102260,United States,Franklin,Tennessee,37064,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,177
8908,2023-03-08,2023-09-01,Standard Class,130400,United States,Dallas,Texas,75217,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,Lot's O' Nuts,32.881893,-111.768036,177
8909,2023-03-08,2023-09-01,Standard Class,130400,United States,Dallas,Texas,75217,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,177
8910,2023-03-08,2023-09-01,Standard Class,130400,United States,Dallas,Texas,75217,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,177
8911,2023-03-15,2023-09-08,Standard Class,140571,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,50.4,14,35.0,15.4,Lot's O' Nuts,32.881893,-111.768036,177
8912,2023-03-15,2023-09-08,Standard Class,140571,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,177
8913,2023-09-17,2024-03-13,Standard Class,159730,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,178
8914,2023-09-17,2024-03-13,Standard Class,159730,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,178
8915,2023-12-10,2024-06-03,First Class,147123,United States,Long Beach,California,90805,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,43.2,12,30.0,13.2,Lot's O' Nuts,32.881893,-111.768036,176
8916,2024-03-23,2024-09-16,First Class,120719,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,177
8917,2024-04-10,2024-10-06,Standard Class,161984,United States,New Brunswick,New Jersey,08901,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,179
8918,2024-04-10,2024-10-06,Standard Class,161984,United States,New Brunswick,New Jersey,08901,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036,179
8919,2024-04-20,2024-10-17,Standard Class,166849,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,180
8920,2024-05-01,2024-10-26,Standard Class,110212,United States,Texarkana,Arkansas,71854,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,178
8921,2024-08-11,2025-02-06,Standard Class,100433,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,179
8922,2024-09-17,2025-03-15,Second Class,105669,United States,Houston,Texas,77036,Chocolate,Interior,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,179
8923,2024-09-17,2025-03-15,Second Class,105669,United States,Houston,Texas,77036,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,179
8924,2024-09-17,2025-03-15,Second Class,105669,United States,Houston,Texas,77036,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,179
8925,2024-09-17,2025-03-15,Second Class,105669,United States,Houston,Texas,77036,Chocolate,Interior,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,179
8926,2024-09-26,2025-03-23,Standard Class,129490,United States,Miramar,Florida,33023,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,178
8927,2022-02-09,2022-08-09,Standard Class,146038,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,181
8928,2022-07-06,2023-01-01,Standard Class,161627,United States,Pasadena,California,91104,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,179
8929,2023-09-30,2024-03-25,First Class,108644,United States,Quincy,Illinois,62301,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,177
8930,2024-04-20,2024-10-15,Standard Class,100615,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,178
8931,2024-04-20,2024-10-15,Standard Class,100615,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,178
8932,2024-04-20,2024-10-15,Standard Class,100615,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,178
8933,2024-08-16,2025-02-06,Same Day,122987,United States,Columbia,Tennessee,38401,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,174
8934,2024-08-16,2025-02-06,Same Day,122987,United States,Columbia,Tennessee,38401,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,174
8935,2024-12-01,2025-05-28,Standard Class,113355,United States,Grand Prairie,Texas,75051,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,178
8936,2024-12-01,2025-05-28,Standard Class,113355,United States,Grand Prairie,Texas,75051,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,178
8937,2021-08-31,2022-02-26,Standard Class,143385,United States,Santa Fe,New Mexico,87505,Chocolate,Pacific,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,32.881893,-111.768036,179
8938,2021-10-09,2022-04-06,Standard Class,138240,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,179
8939,2021-10-09,2022-04-06,Standard Class,138240,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036,179
8940,2023-11-20,2024-05-16,Standard Class,121356,United States,Newark,Delaware,19711,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,178
8941,2023-12-01,2024-05-27,Second Class,157336,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,178
8942,2023-12-01,2024-05-27,Second Class,157336,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036,178
8943,2024-04-21,2024-10-16,Second Class,152366,United States,Houston,Texas,77036,Chocolate,Interior,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,178
8944,2023-11-28,2024-05-24,Standard Class,105018,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,178
8945,2024-04-23,2024-10-20,Standard Class,108553,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,180
8946,2024-04-23,2024-10-20,Standard Class,108553,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,32.881893,-111.768036,180
8947,2024-12-22,2025-06-16,First Class,119193,United States,Toledo,Ohio,43615,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,176
8948,2024-12-22,2025-06-16,First Class,119193,United States,Toledo,Ohio,43615,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,32.881893,-111.768036,176
8949,2021-09-21,2022-03-18,Standard Class,124513,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,178
8950,2021-10-03,2022-04-01,Standard Class,155817,United States,Durham,North Carolina,27707,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,180
8951,2021-10-03,2022-04-01,Standard Class,155817,United States,Durham,North Carolina,27707,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,180
8952,2022-03-29,2022-09-21,Second Class,153549,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,176
8953,2022-07-13,2023-01-05,First Class,107349,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,176
8954,2023-12-10,2024-06-05,Standard Class,100587,United States,New York City,New York,10024,Other,Atlantic,Wonka Gum,1.25,1,0.65,0.6,Secret Factory,41.446333,-90.565487,178
8955,2024-09-26,2025-03-21,First Class,156391,United States,Salem,Oregon,97301,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,176
8956,2024-10-21,2025-04-13,Same Day,145884,United States,Muskogee,Oklahoma,74403,Chocolate,Interior,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,174
8957,2024-10-21,2025-04-13,Same Day,145884,United States,Muskogee,Oklahoma,74403,Chocolate,Interior,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,32.076176,-81.088371,174
8958,2021-11-23,2022-05-21,Standard Class,159625,United States,Scottsdale,Arizona,85254,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,179
8959,2021-12-10,2022-06-07,Standard Class,148488,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,179
8960,2021-12-10,2022-06-07,Standard Class,148488,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,179
8961,2023-06-23,2023-12-17,Second Class,154256,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,177
8962,2023-11-04,2024-04-30,Standard Class,111563,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,178
8963,2023-11-04,2024-04-30,Standard Class,111563,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,178
8964,2021-03-18,2021-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,179
8965,2021-03-18,2021-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,179
8966,2021-03-18,2021-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,179
8967,2021-03-18,2021-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,179
8968,2021-03-18,2021-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,179
8969,2021-03-18,2021-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Sugar,Gulf,Laffy Taffy,11.94,6,7.44,4.5,Sugar Shack,48.11914,-96.18115,179
8970,2021-03-18,2021-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Sugar,Gulf,Fizzy Lifting Drinks,15.0,4,9.0,6.0,Sugar Shack,48.11914,-96.18115,179
8971,2022-08-21,2023-02-15,Standard Class,130512,United States,Allentown,Pennsylvania,18103,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,178
8972,2022-08-21,2023-02-15,Standard Class,130512,United States,Allentown,Pennsylvania,18103,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,178
8973,2022-08-21,2023-02-15,Standard Class,130512,United States,Allentown,Pennsylvania,18103,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,178
